413,17,17,2,2,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,Wheels,Components,LL Road Front Wheel,R ,G  ,NULL,37.9909,1,Black,500,375,85.565,NULL,NA,900,1,51.339,L ,NULL,00:00.0,00:00.0,NULL
414,17,17,2,2,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,Wheels,Components,ML Road Front Wheel,R ,G  ,NULL,110.2829,1,Black,500,375,248.385,NULL,NA,850,1,149.031,M ,NULL,00:00.0,00:00.0,NULL
415,17,17,2,2,HL Road Front Wheel,Strong wheel with double-walled rim.,Wheels,Components,HL Road Front Wheel,R ,G  ,NULL,146.5466,1,Black,500,375,330.06,NULL,NA,650,1,198.036,H ,NULL,00:00.0,00:00.0,NULL
416,17,17,2,2,Touring Front Wheel,Aerodynamic rims for smooth riding.,Wheels,Components,Touring Front Wheel,T ,NULL,NULL,96.7964,1,Black,500,375,218.01,NULL,NA,NULL,1,130.806,NULL,NULL,00:00.0,00:00.0,NULL
417,14,14,2,2,"ML Road Frame-W - Yellow, 38","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,300.1188,1,Yellow,500,375,540.7545,38,38-40 CM,2.18,2,324.4527,M ,W ,00:00.0,00:00.0,NULL
418,14,14,2,2,"ML Road Frame-W - Yellow, 38","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,360.9428,1,Yellow,500,375,594.83,38,38-40 CM,2.18,2,356.898,M ,W ,00:00.0,NULL,Current
419,17,17,2,2,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,Wheels,Components,LL Mountain Rear Wheel,M ,NULL,NULL,38.9588,1,Black,500,375,87.745,NULL,NA,NULL,1,52.647,L ,NULL,00:00.0,00:00.0,NULL
420,17,17,2,2,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,Wheels,Components,ML Mountain Rear Wheel,M ,NULL,NULL,104.7951,1,Black,500,375,236.025,NULL,NA,NULL,1,141.615,M ,NULL,00:00.0,00:00.0,NULL
421,17,17,2,2,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,Wheels,Components,HL Mountain Rear Wheel,M ,NULL,NULL,145.2835,1,Black,500,375,327.215,NULL,NA,NULL,1,196.329,H ,NULL,00:00.0,00:00.0,NULL
422,17,17,2,2,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,Wheels,Components,LL Road Rear Wheel,R ,G  ,NULL,49.9789,1,Black,500,375,112.565,NULL,NA,1050,1,67.539,L ,NULL,00:00.0,00:00.0,NULL
423,17,17,2,2,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,Wheels,Components,ML Road Rear Wheel,R ,G  ,NULL,122.2709,1,Black,500,375,275.385,NULL,NA,1000,1,165.231,M ,NULL,00:00.0,00:00.0,NULL
424,17,17,2,2,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Wheels,Components,HL Road Rear Wheel,R ,G  ,NULL,158.5346,1,Black,500,375,357.06,NULL,NA,890,1,214.236,H ,NULL,00:00.0,00:00.0,NULL
425,17,17,2,2,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Wheels,Components,Touring Rear Wheel,T ,NULL,NULL,108.7844,1,Black,500,375,245.01,NULL,NA,NULL,1,147.006,NULL,NULL,00:00.0,00:00.0,NULL
426,12,12,2,2,"ML Mountain Frame - Black, 40",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Mountain Frames,Components,ML Mountain Frame,M ,LB ,CM ,185.8193,1,Black,500,375,348.76,40,38-40 CM,2.77,1,209.256,M ,U ,00:00.0,00:00.0,NULL
427,12,12,2,2,"ML Mountain Frame - Black, 44",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Mountain Frames,Components,ML Mountain Frame,M ,LB ,CM ,185.8193,1,Black,500,375,348.76,44,42-46 CM,2.81,1,209.256,M ,U ,00:00.0,00:00.0,NULL
428,12,12,2,2,"ML Mountain Frame - Black, 48",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Mountain Frames,Components,ML Mountain Frame,M ,LB ,CM ,185.8193,1,Black,500,375,348.76,48,48-52 CM,2.85,1,209.256,M ,U ,00:00.0,00:00.0,NULL
429,14,14,2,2,"ML Road Frame-W - Yellow, 40","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,300.1188,1,Yellow,500,375,540.7545,40,38-40 CM,2.22,1,324.4527,M ,W ,00:00.0,00:00.0,NULL
430,14,14,2,2,"ML Road Frame-W - Yellow, 40","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,360.9428,1,Yellow,500,375,594.83,40,38-40 CM,2.22,1,356.898,M ,W ,00:00.0,NULL,Current
431,14,14,2,2,"ML Road Frame-W - Yellow, 42","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,300.1188,1,Yellow,500,375,540.7545,42,42-46 CM,2.26,1,324.4527,M ,W ,00:00.0,00:00.0,NULL
432,14,14,2,2,"ML Road Frame-W - Yellow, 42","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,360.9428,1,Yellow,500,375,594.83,42,42-46 CM,2.26,1,356.898,M ,W ,00:00.0,NULL,Current
433,14,14,2,2,"ML Road Frame-W - Yellow, 44","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,300.1188,1,Yellow,500,375,540.7545,44,42-46 CM,2.3,1,324.4527,M ,W ,00:00.0,00:00.0,NULL
434,14,14,2,2,"ML Road Frame-W - Yellow, 44","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,360.9428,1,Yellow,500,375,594.83,44,42-46 CM,2.3,1,356.898,M ,W ,00:00.0,NULL,Current
435,14,14,2,2,"ML Road Frame-W - Yellow, 48","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,300.1188,1,Yellow,500,375,540.7545,48,48-52 CM,2.34,1,324.4527,M ,W ,00:00.0,00:00.0,NULL
436,14,14,2,2,"ML Road Frame-W - Yellow, 48","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Road Frames,Components,ML Road Frame-W,R ,LB ,CM ,360.9428,1,Yellow,500,375,594.83,48,48-52 CM,2.34,1,356.898,M ,W ,00:00.0,NULL,Current
437,14,14,2,2,"HL Road Frame - Black, 62",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,722.2568,1,Black,500,375,1301.3636,62,60-62 CM,2.3,1,780.8182,H ,U ,00:00.0,00:00.0,NULL
438,14,14,2,2,"HL Road Frame - Black, 62",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,868.6342,1,Black,500,375,1431.5,62,60-62 CM,2.3,1,858.9,H ,U ,00:00.0,NULL,Current
439,14,14,2,2,"HL Road Frame - Black, 44",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,722.2568,1,Black,500,375,1301.3636,44,42-46 CM,2.12,1,780.8182,H ,U ,00:00.0,00:00.0,NULL
440,14,14,2,2,"HL Road Frame - Black, 44",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,868.6342,1,Black,500,375,1431.5,44,42-46 CM,2.12,1,858.9,H ,U ,00:00.0,NULL,Current
441,14,14,2,2,"HL Road Frame - Black, 48",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,722.2568,1,Black,500,375,1301.3636,48,48-52 CM,2.16,1,780.8182,H ,U ,00:00.0,00:00.0,NULL
442,14,14,2,2,"HL Road Frame - Black, 48",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,868.6342,1,Black,500,375,1431.5,48,48-52 CM,2.16,1,858.9,H ,U ,00:00.0,NULL,Current
443,14,14,2,2,"HL Road Frame - Black, 52",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,722.2568,1,Black,500,375,1301.3636,52,48-52 CM,2.2,1,780.8182,H ,U ,00:00.0,00:00.0,NULL
444,14,14,2,2,"HL Road Frame - Black, 52",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Road Frames,Components,HL Road Frame,R ,LB ,CM ,868.6342,1,Black,500,375,1431.5,52,48-52 CM,2.2,1,858.9,H ,U ,00:00.0,NULL,Current
445,22,22,3,3,"Men's Sports Shorts, S",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Shorts,Clothing,Men's Sports Shorts,S ,NULL,NULL,24.7459,1,Black,4,3,59.99,S,S,NULL,0,35.994,NULL,M ,00:00.0,00:00.0,NULL
446,35,35,4,4,"Touring-Panniers, Large","Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",Panniers,Accessories,Touring-Panniers,T ,NULL,NULL,51.5625,1,Grey,4,3,125,NULL,NA,NULL,0,75,NULL,NULL,00:00.0,00:00.0,NULL
447,34,34,4,4,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",Locks,Accessories,Cable Lock,S ,NULL,NULL,10.3125,1,NA,4,3,25,NULL,NA,NULL,0,15,NULL,NULL,00:00.0,00:00.0,NULL
448,36,36,4,4,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,Pumps,Accessories,Minipump,S ,NULL,NULL,8.2459,1,NA,4,3,19.99,NULL,NA,NULL,0,11.994,NULL,NULL,00:00.0,00:00.0,NULL
449,36,36,4,4,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,Pumps,Accessories,Mountain Pump,M ,NULL,NULL,10.3084,1,NA,4,3,24.99,NULL,NA,NULL,0,14.994,NULL,NULL,00:00.0,00:00.0,NULL
450,33,33,4,4,Taillights - Battery-Powered,Affordable light for safe night riding - uses 3 AAA batteries,Lights,Accessories,Taillight,R ,NULL,NULL,5.7709,1,NA,4,3,13.99,NULL,NA,NULL,0,8.394,NULL,NULL,00:00.0,00:00.0,NULL
451,33,33,4,4,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,Lights,Accessories,Headlights - Dual-Beam,R ,NULL,NULL,14.4334,1,NA,4,3,34.99,NULL,NA,NULL,0,20.994,NULL,NULL,00:00.0,00:00.0,NULL
452,33,33,4,4,Headlights - Weatherproof,Rugged weatherproof headlight.,Lights,Accessories,Headlights - Weatherproof,R ,NULL,NULL,18.5584,1,NA,4,3,44.99,NULL,NA,NULL,0,26.994,NULL,NULL,00:00.0,00:00.0,NULL
453,22,22,3,3,"Men's Sports Shorts, M",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Shorts,Clothing,Men's Sports Shorts,S ,NULL,NULL,24.7459,1,Black,4,3,59.99,M,M,NULL,0,35.994,NULL,M ,00:00.0,00:00.0,NULL
454,22,22,3,3,"Men's Sports Shorts, L",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Shorts,Clothing,Men's Sports Shorts,S ,NULL,NULL,24.7459,1,Black,4,3,59.99,L,L,NULL,0,35.994,NULL,M ,00:00.0,00:00.0,NULL
455,22,22,3,3,"Men's Sports Shorts, XL",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,Shorts,Clothing,Men's Sports Shorts,S ,NULL,NULL,24.7459,1,Black,4,3,59.99,XL,XL,NULL,0,35.994,NULL,M ,00:00.0,00:00.0,NULL
456,24,24,3,3,"Women's Tights, S",Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Tights,Clothing,Women's Tights,S ,NULL,NULL,30.9334,1,Black,4,3,74.99,S,S,NULL,0,44.994,NULL,W ,00:00.0,00:00.0,NULL
457,24,24,3,3,"Women's Tights, M",Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Tights,Clothing,Women's Tights,S ,NULL,NULL,30.9334,1,Black,4,3,74.99,M,M,NULL,0,44.994,NULL,W ,00:00.0,00:00.0,NULL
458,24,24,3,3,"Women's Tights, L",Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,Tights,Clothing,Women's Tights,S ,NULL,NULL,30.9334,1,Black,4,3,74.99,L,L,NULL,0,44.994,NULL,W ,00:00.0,00:00.0,NULL
459,18,18,3,3,"Men's Bib-Shorts, S","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Bib-Shorts,Clothing,Men's Bib-Shorts,S ,NULL,NULL,37.1209,1,Multi,4,3,89.99,S,S,NULL,0,53.994,NULL,M ,00:00.0,00:00.0,NULL
460,18,18,3,3,"Men's Bib-Shorts, M","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Bib-Shorts,Clothing,Men's Bib-Shorts,S ,NULL,NULL,37.1209,1,Multi,4,3,89.99,M,M,NULL,0,53.994,NULL,M ,00:00.0,00:00.0,NULL
461,18,18,3,3,"Men's Bib-Shorts, L","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",Bib-Shorts,Clothing,Men's Bib-Shorts,S ,NULL,NULL,37.1209,1,Multi,4,3,89.99,L,L,NULL,0,53.994,NULL,M ,00:00.0,00:00.0,NULL
462,20,20,3,3,"Half-Finger Gloves, S","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.7136,1,Black,4,3,23.5481,S,S,NULL,0,14.1289,NULL,U ,00:00.0,00:00.0,NULL
463,20,20,3,3,"Half-Finger Gloves, S","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.1593,1,Black,4,3,24.49,S,S,NULL,0,14.694,NULL,U ,00:00.0,NULL,Current
464,20,20,3,3,"Half-Finger Gloves, M","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.7136,1,Black,4,3,23.5481,M,M,NULL,0,14.1289,NULL,U ,00:00.0,00:00.0,NULL
465,20,20,3,3,"Half-Finger Gloves, M","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.1593,1,Black,4,3,24.49,M,M,NULL,0,14.694,NULL,U ,00:00.0,NULL,Current
466,20,20,3,3,"Half-Finger Gloves, L","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.7136,1,Black,4,3,23.5481,L,L,NULL,0,14.1289,NULL,U ,00:00.0,00:00.0,NULL
467,20,20,3,3,"Half-Finger Gloves, L","Full padding, improved finger flex, durable palm, adjustable closure.",Gloves,Clothing,Half-Finger Gloves,S ,NULL,NULL,9.1593,1,Black,4,3,24.49,L,L,NULL,0,14.694,NULL,U ,00:00.0,NULL,Current
468,20,20,3,3,"Full-Finger Gloves, S","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Gloves,Clothing,Full-Finger Gloves,M ,NULL,NULL,15.6709,1,Black,4,3,37.99,S,S,NULL,0,22.794,NULL,U ,00:00.0,00:00.0,NULL
469,20,20,3,3,"Full-Finger Gloves, M","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Gloves,Clothing,Full-Finger Gloves,M ,NULL,NULL,15.6709,1,Black,4,3,37.99,M,M,NULL,0,22.794,NULL,U ,00:00.0,00:00.0,NULL
470,20,20,3,3,"Full-Finger Gloves, L","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",Gloves,Clothing,Full-Finger Gloves,M ,NULL,NULL,15.6709,1,Black,4,3,37.99,L,L,NULL,0,22.794,NULL,U ,00:00.0,00:00.0,NULL
471,25,25,3,3,"Classic Vest, S","Light-weight, wind-resistant, packs to fit into a pocket.",Vests,Clothing,Classic Vest,S ,NULL,NULL,23.749,1,Blue,4,3,63.5,S,S,NULL,0,38.1,NULL,U ,00:00.0,NULL,Current
472,25,25,3,3,"Classic Vest, M","Light-weight, wind-resistant, packs to fit into a pocket.",Vests,Clothing,Classic Vest,S ,NULL,NULL,23.749,1,Blue,4,3,63.5,M,M,NULL,0,38.1,NULL,U ,00:00.0,NULL,Current
473,25,25,3,3,"Classic Vest, L","Light-weight, wind-resistant, packs to fit into a pocket.",Vests,Clothing,Classic Vest,S ,NULL,NULL,23.749,1,Blue,4,3,63.5,L,L,NULL,0,38.1,NULL,U ,00:00.0,NULL,Current
474,22,22,3,3,"Women's Mountain Shorts, S","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Shorts,Clothing,Women's Mountain Shorts,M ,NULL,NULL,26.1763,1,Black,4,3,69.99,S,S,NULL,0,41.994,NULL,W ,00:00.0,NULL,Current
475,22,22,3,3,"Women's Mountain Shorts, M","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Shorts,Clothing,Women's Mountain Shorts,M ,NULL,NULL,26.1763,1,Black,4,3,69.99,M,M,NULL,0,41.994,NULL,W ,00:00.0,NULL,Current
476,22,22,3,3,"Women's Mountain Shorts, L","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Shorts,Clothing,Women's Mountain Shorts,M ,NULL,NULL,26.1763,1,Black,4,3,69.99,L,L,NULL,0,41.994,NULL,W ,00:00.0,NULL,Current
477,28,28,4,4,Water Bottle - 30 oz.,AWC logo water bottle - holds 30 oz; leak-proof.,Bottles and Cages,Accessories,Water Bottle,S ,NULL,NULL,1.8663,1,NA,4,3,4.99,NULL,NA,NULL,0,2.994,NULL,NULL,00:00.0,NULL,Current
478,28,28,4,4,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,Bottles and Cages,Accessories,Mountain Bottle Cage,M ,NULL,NULL,3.7363,1,NA,4,3,9.99,NULL,NA,NULL,0,5.994,NULL,NULL,00:00.0,NULL,Current
479,28,28,4,4,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,Bottles and Cages,Accessories,Road Bottle Cage,R ,NULL,NULL,3.3623,1,NA,4,3,8.99,NULL,NA,NULL,0,5.394,NULL,NULL,00:00.0,NULL,Current
480,37,37,4,4,Patch Kit/8 Patches,"Includes 8 different size patches, glue and sandpaper.",Tires and Tubes,Accessories,Patch kit,S ,NULL,NULL,0.8565,1,NA,4,3,2.29,NULL,NA,NULL,0,1.374,NULL,NULL,00:00.0,NULL,Current
481,23,23,3,3,"Racing Socks, M","Thin, lightweight and durable with cuffs that stay up.",Socks,Clothing,Racing Socks,R ,NULL,NULL,3.3623,1,White,4,3,8.99,M,M,NULL,0,5.394,NULL,U ,00:00.0,NULL,Current
482,23,23,3,3,"Racing Socks, L","Thin, lightweight and durable with cuffs that stay up.",Socks,Clothing,Racing Socks,R ,NULL,NULL,3.3623,1,White,4,3,8.99,L,L,NULL,0,5.394,NULL,U ,00:00.0,NULL,Current
483,26,26,4,4,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",Bike Racks,Accessories,Hitch Rack - 4-Bike,S ,NULL,NULL,44.88,1,NA,4,3,120,NULL,NA,NULL,0,72,NULL,NULL,00:00.0,NULL,Current
484,29,29,4,4,Bike Wash - Dissolver,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",Cleaners,Accessories,Bike Wash,S ,NULL,NULL,2.9733,1,NA,4,3,7.95,NULL,NA,NULL,0,4.77,NULL,NULL,00:00.0,NULL,Current
485,30,30,4,4,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,Fenders,Accessories,Fender Set - Mountain,M ,NULL,NULL,8.2205,1,NA,4,3,21.98,NULL,NA,NULL,0,13.188,NULL,NULL,00:00.0,NULL,Current
486,27,27,4,4,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,Bike Stands,Accessories,All-Purpose Bike Stand,M ,NULL,NULL,59.466,1,NA,4,3,159,NULL,NA,NULL,0,95.4,NULL,NULL,00:00.0,NULL,Current
487,32,32,4,4,Hydration Pack - 70 oz.,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Hydration Packs,Accessories,Hydration Pack,S ,NULL,NULL,20.5663,1,Silver,4,3,54.99,70,70,NULL,0,32.994,NULL,NULL,00:00.0,NULL,Current
488,21,21,3,3,"Short-Sleeve Classic Jersey, S","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Jerseys,Clothing,Short-Sleeve Classic Jersey,S ,NULL,NULL,41.5723,1,Yellow,4,3,53.99,S,S,NULL,0,32.394,NULL,U ,00:00.0,NULL,Current
489,21,21,3,3,"Short-Sleeve Classic Jersey, M","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Jerseys,Clothing,Short-Sleeve Classic Jersey,S ,NULL,NULL,41.5723,1,Yellow,4,3,53.99,M,M,NULL,0,32.394,NULL,U ,00:00.0,NULL,Current
490,21,21,3,3,"Short-Sleeve Classic Jersey, L","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Jerseys,Clothing,Short-Sleeve Classic Jersey,S ,NULL,NULL,41.5723,1,Yellow,4,3,53.99,L,L,NULL,0,32.394,NULL,U ,00:00.0,NULL,Current
491,21,21,3,3,"Short-Sleeve Classic Jersey, XL","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Jerseys,Clothing,Short-Sleeve Classic Jersey,S ,NULL,NULL,41.5723,1,Yellow,4,3,53.99,XL,XL,NULL,0,32.394,NULL,U ,00:00.0,NULL,Current
492,16,16,2,2,"HL Touring Frame - Yellow, 60",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Yellow,500,375,1003.91,60,60-62 CM,3.08,1,602.346,H ,U ,00:00.0,NULL,Current
493,16,16,2,2,"LL Touring Frame - Yellow, 62",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Yellow,500,375,333.42,62,60-62 CM,3.2,1,200.052,L ,U ,00:00.0,NULL,Current
494,16,16,2,2,"HL Touring Frame - Yellow, 46",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Yellow,500,375,1003.91,46,42-46 CM,2.96,1,602.346,H ,U ,00:00.0,NULL,Current
495,16,16,2,2,"HL Touring Frame - Yellow, 50",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Yellow,500,375,1003.91,50,48-52 CM,3,1,602.346,H ,U ,00:00.0,NULL,Current
496,16,16,2,2,"HL Touring Frame - Yellow, 54",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Yellow,500,375,1003.91,54,54-58 CM,3.04,1,602.346,H ,U ,00:00.0,NULL,Current
497,16,16,2,2,"HL Touring Frame - Blue, 46",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Blue,500,375,1003.91,46,42-46 CM,2.96,1,602.346,H ,U ,00:00.0,NULL,Current
498,16,16,2,2,"HL Touring Frame - Blue, 50",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Blue,500,375,1003.91,50,48-52 CM,3,1,602.346,H ,U ,00:00.0,NULL,Current
499,16,16,2,2,"HL Touring Frame - Blue, 54",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Blue,500,375,1003.91,54,54-58 CM,3.04,1,602.346,H ,U ,00:00.0,NULL,Current
500,16,16,2,2,"HL Touring Frame - Blue, 60",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,Touring Frames,Components,HL Touring Frame,T ,LB ,CM ,601.7437,1,Blue,500,375,1003.91,60,60-62 CM,3.08,1,602.346,H ,U ,00:00.0,NULL,Current
501,9,9,2,2,Rear Derailleur,Wide-link design.,Derailleurs,Components,Rear Derailleur,NULL,G  ,NULL,53.9282,1,Silver,500,375,121.46,NULL,NA,215,1,72.876,NULL,NULL,00:00.0,NULL,Current
502,16,16,2,2,"LL Touring Frame - Blue, 50",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Blue,500,375,333.42,50,48-52 CM,3.1,1,200.052,L ,U ,00:00.0,NULL,Current
503,16,16,2,2,"LL Touring Frame - Blue, 54",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Blue,500,375,333.42,54,54-58 CM,3.14,1,200.052,L ,U ,00:00.0,NULL,Current
504,16,16,2,2,"LL Touring Frame - Blue, 58",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Blue,500,375,333.42,58,54-58 CM,3.16,1,200.052,L ,U ,00:00.0,NULL,Current
505,16,16,2,2,"LL Touring Frame - Blue, 62",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Blue,500,375,333.42,62,60-62 CM,3.2,1,200.052,L ,U ,00:00.0,NULL,Current
